token,valid,rank,infer_time_s,infer_time_ms,infer_mode,skip_video_decode,gpu_mem_alloc_before_mb,gpu_mem_alloc_after_mb,gpu_mem_alloc_peak_mb,gpu_mem_alloc_peak_delta_mb,gpu_mem_reserved_before_mb,gpu_mem_reserved_after_mb,gpu_mem_reserved_peak_mb,gpu_mem_reserved_peak_delta_mb,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,score,nuscenes_l2_1s_m,nuscenes_collision_1s_pct,nuscenes_l2_2s_m,nuscenes_collision_2s_pct,nuscenes_l2_3s_m,nuscenes_collision_3s_pct
0000548db87959c2,True,0,0.5787125937640667,578.7125937640667,trajectory_only,1.0,21762.44482421875,21817.34912109375,23286.94970703125,1524.5048828125,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.8571972219291621,1.0,,1.0,1.0,1.0,,,0.9404988424704843,0.9404988424704843,0.2858138680458069,0.0,1.4684574604034424,0.0,4.037989139556885,0.0
001b34b45b2f50e4,True,0,0.5643340609967709,564.3340609967709,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.17130538821220398,0.0,0.16489307582378387,0.0,0.2810288667678833,0.0
003a1fdca9505c09,True,0,0.5648129004985094,564.8129004985094,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0,,,0.0,0.0,0.11802837252616882,0.0,0.0599113404750824,0.0,1.3124059438705444,0.0
006d30e1af265b1e,True,0,0.5643045864999294,564.3045864999294,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.8192815882462133,1.0,,1.0,1.0,1.0,,,0.9247006617692556,0.9247006617692556,0.2669866979122162,0.0,0.057467345148324966,0.0,0.8338785767555237,0.0
00a757f8d4e45f8c,True,0,0.5641420632600784,564.1420632600784,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.921380206561328,1.0,,1.0,1.0,1.0,,,0.9672417527338867,0.9672417527338867,0.10876373201608658,0.0,0.8021976947784424,0.0,0.8995494246482849,0.0
00f49d71f0eb507b,True,0,0.5646804086863995,564.6804086863995,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.21445457484464045,1.0,,1.0,1.0,1.0,,,0.6726894061852668,0.6726894061852668,0.4811379611492157,0.0,0.5280770659446716,0.0,2.134687662124634,0.0
012ca60989175c54,True,0,0.5649136137217283,564.9136137217283,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.9984612464904785,0.0,0.325035035610199,0.0,0.7441689372062683,0.0
013ec5b715635a66,True,0,0.5642321594059467,564.2321594059467,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.9862712411920675,1.0,,1.0,1.0,1.0,,,0.9942796838300282,0.9942796838300282,0.48005935549736023,0.0,0.4230630397796631,0.0,0.6056645512580872,0.0
01518f6335d75c16,True,0,0.5654371492564678,565.4371492564678,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.5872909424167733,1.0,,1.0,1.0,1.0,,,0.8280378926736556,0.8280378926736556,0.1508764922618866,0.0,0.2595798075199127,0.0,1.6294020414352417,0.0
018690bcb255590d,True,0,0.5647495519369841,564.7495519369841,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.12394702434539795,0.0,0.6027552485466003,0.0,0.9693050384521484,0.0
01c019a7360f5445,True,0,0.5656815990805626,565.6815990805626,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.7035249553996484,1.0,,1.0,1.0,1.0,,,0.8764687314165203,0.8764687314165203,0.2915114462375641,0.0,1.027461051940918,0.0,2.25746750831604,0.0
01f3a4a21dc2582f,True,0,0.5647156815975904,564.7156815975904,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.6820808489384368,1.0,,1.0,1.0,1.0,,,0.8675336870576821,0.8675336870576821,0.1685888022184372,0.0,0.04104553163051605,0.0,0.1624796837568283,0.0
020ba7462c6f52b3,True,0,0.5655358396470547,565.5358396470547,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.12187275290489197,0.0,0.5617765188217163,0.0,0.7130758166313171,0.0
024d89a3e1e752dc,True,0,0.5656813215464354,565.6813215464354,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.8838798728923642,1.0,,1.0,1.0,1.0,,,0.9516166137051517,0.9516166137051517,0.2294696867465973,0.0,0.0667174682021141,0.0,0.4831138849258423,0.0
0278f1a2ae3b5ae5,True,0,0.5663741584867239,566.3741584867239,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0,,,0.0,0.0,0.3511790931224823,0.0,0.8051750659942627,0.0,1.0887019634246826,0.0
02c173ffafdd5be5,True,0,0.5655436590313911,565.5436590313911,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.5438597321250966,1.0,,1.0,1.0,1.0,,,0.8099415550521236,0.8099415550521236,0.3348327875137329,0.0,0.39484503865242004,0.0,0.7033811211585999,0.0
02e3c48291855ae8,True,0,0.5659194122999907,565.9194122999907,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.9512574293850681,1.0,,1.0,1.0,1.0,,,0.9796905955771118,0.9796905955771118,0.2773760259151459,0.0,0.10924244672060013,0.0,0.2639901638031006,0.0
03059436fa185bf8,True,0,0.56735809892416,567.35809892416,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.8114815571948617,1.0,,1.0,1.0,1.0,,,0.9214506488311924,0.9214506488311924,0.14038050174713135,0.0,0.8384293913841248,0.0,1.8764625787734985,0.0
