token,valid,rank,infer_time_s,infer_time_ms,infer_mode,skip_video_decode,gpu_mem_alloc_before_mb,gpu_mem_alloc_after_mb,gpu_mem_alloc_peak_mb,gpu_mem_alloc_peak_delta_mb,gpu_mem_reserved_before_mb,gpu_mem_reserved_after_mb,gpu_mem_reserved_peak_mb,gpu_mem_reserved_peak_delta_mb,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,score,nuscenes_l2_1s_m,nuscenes_collision_1s_pct,nuscenes_l2_2s_m,nuscenes_collision_2s_pct,nuscenes_l2_3s_m,nuscenes_collision_3s_pct
0000548db87959c2,True,0,0.7123564518988132,712.3564518988132,trajectory_only,1.0,21770.56982421875,25705.30224609375,26006.822265625,4236.25244140625,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8330989048383363,1.0,,1.0,1.0,1.0,,,0.9304578770159734,0.9304578770159734,0.5575079321861267,0.0,1.5691890716552734,0.0,3.56430721282959,0.0
001b34b45b2f50e4,True,0,0.7005046084523201,700.5046084523201,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.12802943587303162,0.0,0.1432930827140808,0.0,0.4180513024330139,0.0
003a1fdca9505c09,True,0,0.7068680245429277,706.8680245429277,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9551546924516313,1.0,,1.0,1.0,1.0,,,0.9813144551881797,0.9813144551881797,0.5198913216590881,0.0,0.3601834774017334,0.0,0.4824826121330261,0.0
006d30e1af265b1e,True,0,0.7025514766573906,702.5514766573906,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8956773578980619,1.0,,1.0,1.0,1.0,,,0.9565322324575258,0.9565322324575258,0.2638002336025238,0.0,1.079689383506775,0.0,2.02694034576416,0.0
00a757f8d4e45f8c,True,0,0.7017935495823622,701.7935495823622,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8987198798570825,1.0,,1.0,1.0,1.0,,,0.9577999499404509,0.9577999499404509,0.10876373201608658,0.0,0.31844228506088257,0.0,0.9233888387680054,0.0
00f49d71f0eb507b,True,0,0.7039178758859634,703.9178758859634,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.5840050593674945,1.0,,1.0,1.0,1.0,,,0.8266687747364561,0.8266687747364561,0.7449466586112976,0.0,0.5441412329673767,0.0,0.4046684205532074,0.0
012ca60989175c54,True,0,0.7019843589514494,701.9843589514494,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.4545327126979828,0.0,0.08353356271982193,0.0,0.22026507556438446,0.0
013ec5b715635a66,True,0,0.7070732172578573,707.0732172578573,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.5984542965888977,0.0,0.5715734362602234,0.0,0.7308046221733093,0.0
01518f6335d75c16,True,0,0.7028651423752308,702.8651423752308,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6587589123909737,1.0,,1.0,1.0,1.0,,,0.857816213496239,0.857816213496239,0.20450808107852936,0.0,0.18432898819446564,0.0,0.7515832781791687,0.0
018690bcb255590d,True,0,0.7029186394065619,702.9186394065619,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.2743344306945801,0.0,0.16980448365211487,0.0,0.9677062034606934,0.0
01c019a7360f5445,True,0,0.7027473859488964,702.7473859488964,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.754467866130867,1.0,,1.0,1.0,1.0,,,0.8976949442211946,0.8976949442211946,0.05307552590966225,0.0,0.522203803062439,0.0,0.7522687315940857,0.0
01f3a4a21dc2582f,True,0,0.7031247466802597,703.1247466802597,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6385560224644327,1.0,,1.0,1.0,1.0,,,0.8493983426935136,0.8493983426935136,0.14671263098716736,0.0,0.16032980382442474,0.0,0.4786224663257599,0.0
020ba7462c6f52b3,True,0,0.7057948242872953,705.7948242872953,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.12187275290489197,0.0,0.7827664613723755,0.0,1.4880237579345703,0.0
024d89a3e1e752dc,True,0,0.7030226364731789,703.0226364731789,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9086370068821458,1.0,,1.0,1.0,1.0,,,0.9619320862008941,0.9619320862008941,0.6747966408729553,0.0,0.6894662380218506,0.0,1.3361552953720093,0.0
0278f1a2ae3b5ae5,True,0,0.7033288236707449,703.3288236707449,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0,,,0.0,0.0,0.22782748937606812,0.0,0.4382784962654114,0.0,0.5321058630943298,0.0
02c173ffafdd5be5,True,0,0.7140610236674547,714.0610236674547,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6328836945796857,1.0,,1.0,1.0,1.0,,,0.8470348727415358,0.8470348727415358,0.791526734828949,0.0,0.12369050830602646,0.0,0.4563077986240387,0.0
02e3c48291855ae8,True,0,0.704451959580183,704.451959580183,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.0827280730009079,0.0,0.17996443808078766,0.0,0.5312021970748901,0.0
03059436fa185bf8,True,0,0.7040157970041037,704.0157970041037,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8311903412110702,1.0,,1.0,1.0,1.0,,,0.9296626421712793,0.9296626421712793,0.3562418818473816,0.0,0.5596442818641663,0.0,0.7303606867790222,0.0
03503ef42eeb5573,True,0,0.7037227358669043,703.7227358669043,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7130470041560335,1.0,,1.0,1.0,1.0,,,0.8804362517316807,0.8804362517316807,0.7851566076278687,0.0,1.4841135740280151,0.0,2.9947781562805176,0.0
037698dae8d65558,True,0,0.7051584906876087,705.1584906876087,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,1.0,0.0,,,0.0,0.0,0.27677446603775024,0.0,0.9095052480697632,0.0,1.6035109758377075,0.0
039e37993d565b25,True,0,0.7076430637389421,707.6430637389421,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.4656321982453019,1.0,,1.0,1.0,1.0,,,0.7773467492688758,0.7773467492688758,0.5592111349105835,0.0,3.0721964836120605,0.0,5.488001346588135,0.0
03c2e332abb25034,True,0,0.706454623490572,706.454623490572,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.3227009177207947,0.0,0.2185753434896469,0.0,0.13702787458896637,0.0
04352eb4cb195fde,True,0,0.7052152696996927,705.2152696996927,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9131706392772523,1.0,,1.0,1.0,1.0,,,0.9638210996988551,0.9638210996988551,0.5769760012626648,0.0,0.8639233112335205,0.0,2.260129690170288,0.0
0451b850addd591c,True,0,0.705701095983386,705.701095983386,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7269508591819304,1.0,,1.0,1.0,1.0,,,0.8862295246591376,0.8862295246591376,0.17688700556755066,0.0,0.5465997457504272,0.0,0.40708446502685547,0.0
04676f5bccee5447,True,0,0.7069243844598532,706.9243844598532,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.306523161813714,1.0,,1.0,1.0,1.0,,,0.7110513174223808,0.7110513174223808,0.2878240942955017,0.0,0.8845852613449097,0.0,3.074604034423828,0.0
0490beca807c5e9f,True,0,0.7102113086730242,710.2113086730242,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8254383644637678,1.0,,1.0,1.0,1.0,,,0.9272659851932366,0.9272659851932366,0.3681466281414032,0.0,0.3676823377609253,0.0,0.479224294424057,0.0
04e105927ad451ab,True,0,0.7053971402347088,705.3971402347088,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9701010154776454,1.0,,1.0,1.0,1.0,,,0.9875420897823523,0.9875420897823523,0.24852676689624786,0.0,0.5913439989089966,0.0,1.789023518562317,0.0
0503cc398e2656be,True,0,0.7063590809702873,706.3590809702873,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9836095694653877,1.0,,1.0,1.0,1.0,,,0.9931706539439116,0.9931706539439116,0.10404737293720245,0.0,0.22066345810890198,0.0,0.20504151284694672,0.0
055c41d3c8e75bdc,True,0,0.7060864847153425,706.0864847153425,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9203737565131047,1.0,,1.0,1.0,1.0,,,0.9668223985471269,0.9668223985471269,0.17586347460746765,0.0,0.9170483350753784,0.0,2.1768686771392822,0.0
05741acd510e52f7,True,0,0.7062922399491072,706.2922399491072,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.878792121498218,1.0,,1.0,1.0,1.0,,,0.9494967172909242,0.9494967172909242,0.23082230985164642,0.0,0.47452250123023987,0.0,1.06974196434021,0.0
0590bd1f5b2057f2,True,0,0.7066140715032816,706.6140715032816,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.7171148061752319,0.0,0.9641373157501221,0.0,1.1758167743682861,0.0
05c3b54be1cc52d0,True,0,0.7064338829368353,706.4338829368353,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7967910724234608,1.0,,1.0,1.0,1.0,,,0.9153296135097753,0.9153296135097753,0.08817103505134583,0.0,0.3147067129611969,0.0,0.3199159502983093,0.0
06067b68f2655a55,True,0,0.7105490677058697,710.5490677058697,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6120880817809311,1.0,,1.0,1.0,1.0,,,0.838370034075388,0.838370034075388,0.22617459297180176,0.0,0.5124748945236206,0.0,0.7942743897438049,0.0
06279fdb46815c6c,True,0,0.7066707164049149,706.6707164049149,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.14870958030223846,0.0,0.7758863568305969,0.0,1.1058942079544067,0.0
066c0c3f45915cba,True,0,0.7067140191793442,706.7140191793442,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.2218644767999649,0.0,0.5753054618835449,0.0,1.144011378288269,0.0
0691c520f834559d,True,0,0.7074180319905281,707.4180319905281,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8487416184788154,1.0,,1.0,1.0,1.0,,,0.936975674366173,0.936975674366173,0.7452248334884644,0.0,2.2769768238067627,0.0,3.492243528366089,0.0
06b2df49f0455bd0,True,0,0.707983473315835,707.983473315835,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6844970013382861,1.0,,1.0,1.0,1.0,,,0.868540417224286,0.868540417224286,0.644778847694397,0.0,0.825870931148529,0.0,0.9823456406593323,0.0
06df6b00bdad5229,True,0,0.7114390004426241,711.4390004426241,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.17604970932006836,0.0,0.3461296558380127,0.0,0.4557238519191742,0.0
0715626fc800527e,True,0,0.7079493217170238,707.9493217170238,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.36291149258613586,0.0,0.10616777837276459,0.0,0.34690067172050476,0.0
073b782b57115061,True,0,0.7074131425470114,707.4131425470114,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.4423955976963043,0.0,1.0034242868423462,0.0,0.8470454812049866,0.0
077031ef7dcb5ab4,True,0,0.7121929507702589,712.1929507702589,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.39537981152534485,0.0,1.0853790044784546,0.0,1.3828508853912354,0.0
07930113a85651b0,True,0,0.7096772231161594,709.6772231161594,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.1311483383178711,0.0,0.4275049567222595,0.0,0.42270180583000183,0.0
07bf0601ad425977,True,0,0.7099784538149834,709.9784538149834,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.5366633625580933,1.0,,1.0,1.0,1.0,,,0.8069430677325388,0.8069430677325388,0.3777709901332855,0.0,0.8275526762008667,0.0,2.2302634716033936,0.0
0802a51b0a1d512c,True,0,0.7072995081543922,707.2995081543922,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.2809975956458255,1.0,,1.0,1.0,1.0,,,0.7004156648524272,0.7004156648524272,0.10674487054347992,0.0,2.3368961811065674,0.0,4.636057376861572,0.0
082dba79a46d57b2,True,0,0.7072925232350826,707.2925232350826,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.7921710014343262,0.0,0.8239259123802185,0.0,1.4626057147979736,0.0
086e4501de295946,True,0,0.7095584217458963,709.5584217458963,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.11670256406068802,0.0,0.08333546668291092,0.0,0.2455849051475525,0.0
089e3eac4f7e5c5c,True,0,0.7081848997622728,708.1848997622728,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8911073739169937,1.0,,1.0,1.0,1.0,,,0.954628072465414,0.954628072465414,0.08168710768222809,0.0,0.4434030055999756,0.0,1.199428915977478,0.0
08c1c8fbe5435208,True,0,0.7121446877717972,712.1446877717972,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6757796445999178,1.0,,1.0,1.0,1.0,,,0.8649081852499657,0.8649081852499657,0.08533553034067154,0.0,0.658158004283905,0.0,0.8703460693359375,0.0
08ebfd6fbc145517,True,0,0.7081069573760033,708.1069573760033,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.32036200165748596,0.0,0.1514366716146469,0.0,0.4608157277107239,0.0
090af86f693c507b,True,0,0.708302166312933,708.302166312933,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.08693602144478568,1.0,,1.0,1.0,1.0,,,0.619556675601994,0.619556675601994,0.14864103496074677,0.0,0.38855019211769104,0.0,1.4000438451766968,0.0
0969be1cc6a85a76,True,0,0.7150779999792576,715.0779999792576,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7819836647480812,1.0,,1.0,1.0,1.0,,,0.9091598603117005,0.9091598603117005,0.4409027695655823,0.0,0.9376847743988037,0.0,2.8891799449920654,0.0
0992d669b9a25a25,True,0,0.7107204627245665,710.7204627245665,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.6750749119953016,1.0,,1.0,1.0,1.0,,,0.8646145466647089,0.8646145466647089,0.16318675875663757,0.0,0.6939005255699158,0.0,1.9002023935317993,0.0
09be81c492625fd5,True,0,0.7097416184842587,709.7416184842587,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9073235839468039,1.0,,1.0,1.0,1.0,,,0.9613848266445016,0.9613848266445016,0.08807747066020966,0.0,0.18798203766345978,0.0,0.7454962730407715,0.0
09d9a0cd32c25dee,True,0,0.7109065912663937,710.9065912663937,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7412195004590224,1.0,,1.0,1.0,1.0,,,0.892174791857926,0.892174791857926,0.24651996791362762,0.0,0.6904798150062561,0.0,1.388848066329956,0.0
09fc278e5d43564f,True,0,0.7105638049542904,710.5638049542904,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8750565958296783,1.0,,1.0,1.0,1.0,,,0.9479402482623659,0.9479402482623659,0.3938535153865814,0.0,0.37243273854255676,0.0,0.8602623343467712,0.0
0a2f44ba3be05531,True,0,0.7134897168725729,713.4897168725729,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.904256755883157,1.0,,1.0,1.0,1.0,,,0.9601069816179821,0.9601069816179821,0.5288824439048767,0.0,1.0222119092941284,0.0,3.0358779430389404,0.0
0a6021edcc74538a,True,0,0.707700751721859,707.700751721859,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9272235837101906,1.0,,1.0,1.0,1.0,,,0.9696764932125794,0.9696764932125794,0.4111299216747284,0.0,0.9354880452156067,0.0,2.5961074829101562,0.0
0a7ed373b7de5037,True,0,0.7139321677386761,713.9321677386761,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8820054711358739,1.0,,1.0,1.0,1.0,,,0.9508356129732808,0.9508356129732808,0.610027551651001,0.0,1.4530154466629028,0.0,2.3518285751342773,0.0
0ac3823481f15815,True,0,0.709097184240818,709.097184240818,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7671524859466364,1.0,,1.0,1.0,1.0,,,0.9029802024777652,0.9029802024777652,0.9374254941940308,0.0,1.1077500581741333,0.0,2.3716719150543213,0.0
0ae7ba2fd0f95d17,True,0,0.7086544521152973,708.6544521152973,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.781431560911423,1.0,,1.0,1.0,1.0,,,0.9089298170464263,0.9089298170464263,0.19404245913028717,0.0,0.29519492387771606,0.0,0.37232112884521484,0.0
0b0a92d14c3c508e,True,0,0.7089820150285959,708.9820150285959,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.3161437213420868,0.0,1.3436875343322754,0.0,3.933267116546631,0.0
0b2bdcb48c3e561a,True,0,0.7099191602319479,709.9191602319479,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7990041193887691,1.0,,1.0,1.0,1.0,,,0.9162517164119871,0.9162517164119871,0.12490496039390564,0.0,0.10178018361330032,0.0,0.47858402132987976,0.0
0b57b00279885fd4,True,0,0.7109494749456644,710.9494749456644,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9247324702423189,1.0,,1.0,1.0,1.0,,,0.9686385292676328,0.9686385292676328,0.1660529375076294,0.0,0.33829402923583984,0.0,0.8903523087501526,0.0
0b99739b06c455bf,True,0,0.7095628920942545,709.5628920942545,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8365283822117551,1.0,,1.0,1.0,1.0,,,0.9318868259215646,0.9318868259215646,0.4325801134109497,0.0,0.23226293921470642,0.0,0.3486636281013489,0.0
