token,valid,rank,infer_time_s,infer_time_ms,infer_mode,skip_video_decode,gpu_mem_alloc_before_mb,gpu_mem_alloc_after_mb,gpu_mem_alloc_peak_mb,gpu_mem_alloc_peak_delta_mb,gpu_mem_reserved_before_mb,gpu_mem_reserved_after_mb,gpu_mem_reserved_peak_mb,gpu_mem_reserved_peak_delta_mb,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,score,nuscenes_l2_1s_m,nuscenes_collision_1s_pct,nuscenes_l2_2s_m,nuscenes_collision_2s_pct,nuscenes_l2_3s_m,nuscenes_collision_3s_pct
0000548db87959c2,True,0,1.7390396799892187,1739.0396799892187,trajectory_only,1.0,21762.44482421875,21826.19287109375,34530.53369140625,12768.0888671875,23652.0,35168.0,35168.0,11516.0,1.0,1.0,1.0,,0.9095938067141612,1.0,,1.0,1.0,1.0,,,0.9623307527975671,0.9623307527975671,0.6807568669319153,0.0,1.8591922521591187,0.0,5.2794060707092285,0.0
001b34b45b2f50e4,True,0,1.6237270273268223,1623.7270273268223,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.42434895038604736,0.0,0.13570758700370789,0.0,0.4180513024330139,0.0
003a1fdca9505c09,True,0,1.627652870491147,1627.652870491147,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9506510544564126,1.0,,1.0,1.0,1.0,,,0.9794379393568385,0.9794379393568385,0.48629191517829895,0.0,0.606082022190094,0.0,0.5736635327339172,0.0
006d30e1af265b1e,True,0,1.6289589256048203,1628.9589256048203,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8447548013774929,1.0,,1.0,1.0,1.0,,,0.9353145005739553,0.9353145005739553,0.6767783164978027,0.0,0.6603325605392456,0.0,1.458594560623169,0.0
00a757f8d4e45f8c,True,0,1.6339215766638517,1633.9215766638517,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9082114261358646,1.0,,1.0,1.0,1.0,,,0.9617547608899436,0.9617547608899436,0.5374555587768555,0.0,0.1922179013490677,0.0,0.642778754234314,0.0
00f49d71f0eb507b,True,0,1.654732247814536,1654.732247814536,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.29720776764316736,1.0,,1.0,1.0,1.0,,,0.7071699031846531,0.7071699031846531,0.0674959197640419,0.0,0.5984911918640137,0.0,1.3838578462600708,0.0
012ca60989175c54,True,0,1.6505766231566668,1650.5766231566668,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.4539394974708557,0.0,0.08353356271982193,0.0,0.22026507556438446,0.0
013ec5b715635a66,True,0,1.6674923915416002,1667.4923915416002,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.17942900955677032,0.0,0.38862720131874084,0.0,0.5184366106987,0.0
01518f6335d75c16,True,0,1.6637382209300995,1663.7382209300995,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.568156551338854,1.0,,1.0,1.0,1.0,,,0.8200652297245226,0.8200652297245226,0.29034170508384705,0.0,0.13517211377620697,0.0,1.778414011001587,0.0
018690bcb255590d,True,0,1.6653187554329634,1665.3187554329634,trajectory_only,1.0,21826.19287109375,21826.19384765625,34528.48974609375,12702.296875,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.24217112362384796,0.0,0.3539876341819763,0.0,0.8649226427078247,0.0
