token,valid,rank,infer_time_s,infer_time_ms,infer_mode,skip_video_decode,gpu_mem_alloc_before_mb,gpu_mem_alloc_after_mb,gpu_mem_alloc_peak_mb,gpu_mem_alloc_peak_delta_mb,gpu_mem_reserved_before_mb,gpu_mem_reserved_after_mb,gpu_mem_reserved_peak_mb,gpu_mem_reserved_peak_delta_mb,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,score,nuscenes_l2_1s_m,nuscenes_collision_1s_pct,nuscenes_l2_2s_m,nuscenes_collision_2s_pct,nuscenes_l2_3s_m,nuscenes_collision_3s_pct
0000548db87959c2,True,0,1.1827761624008417,1182.7761624008417,trajectory_only,1.0,21762.44482421875,21817.34912109375,23286.94970703125,1524.5048828125,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.872559889036729,1.0,,1.0,1.0,1.0,,,0.9468999537653038,0.9468999537653038,0.3923412561416626,0.0,1.7160340547561646,0.0,4.409904956817627,0.0
001b34b45b2f50e4,True,0,1.1329053118824959,1132.9053118824959,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.050790708512067795,0.0,0.1432930827140808,0.0,0.22552795708179474,0.0
003a1fdca9505c09,True,0,1.1334053836762905,1133.4053836762905,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,0.0,1.0,,0.0,1.0,,1.0,1.0,0.0,,,0.0,0.0,0.22426563501358032,0.0,0.4758346378803253,0.0,0.8918483853340149,0.0
006d30e1af265b1e,True,0,1.1338490210473537,1133.8490210473537,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.8800730897970128,1.0,,1.0,1.0,1.0,,,0.9500304540820886,0.9500304540820886,0.2599581778049469,0.0,0.7849339842796326,0.0,1.8960071802139282,0.0
00a757f8d4e45f8c,True,0,1.1330051831901073,1133.0051831901073,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.9133045351111527,1.0,,1.0,1.0,1.0,,,0.9638768896296469,0.9638768896296469,0.6588267087936401,0.0,0.21058505773544312,0.0,0.3617613613605499,0.0
00f49d71f0eb507b,True,0,1.1348692793399096,1134.8692793399096,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.4533995943217688,1.0,,1.0,1.0,1.0,,,0.7722498309674037,0.7722498309674037,0.23658984899520874,0.0,0.1763504594564438,0.0,0.4511629343032837,0.0
012ca60989175c54,True,0,1.1354363281279802,1135.4363281279802,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.1952756643295288,0.0,0.18929509818553925,0.0,0.07781251519918442,0.0
013ec5b715635a66,True,0,1.1396531350910664,1139.6531350910664,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.3660825490951538,0.0,0.14981022477149963,0.0,0.3664287030696869,0.0
01518f6335d75c16,True,0,1.1379905380308628,1137.9905380308628,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.6015307477536906,1.0,,1.0,1.0,1.0,,,0.8339711448973711,0.8339711448973711,0.490229994058609,0.0,0.6431407928466797,0.0,1.0797433853149414,0.0
018690bcb255590d,True,0,1.141376357525587,1141.376357525587,trajectory_only,1.0,21817.34912109375,21817.35009765625,23286.95068359375,1469.6015625,23652.0,23652.0,23652.0,0.0,1.0,1.0,1.0,,0.9849247541780012,1.0,,1.0,1.0,1.0,,,0.9937186475741671,0.9937186475741671,0.2328842133283615,0.0,0.059835340827703476,0.0,0.5341769456863403,0.0
