token,valid,rank,infer_time_s,infer_time_ms,infer_mode,skip_video_decode,gpu_mem_alloc_before_mb,gpu_mem_alloc_after_mb,gpu_mem_alloc_peak_mb,gpu_mem_alloc_peak_delta_mb,gpu_mem_reserved_before_mb,gpu_mem_reserved_after_mb,gpu_mem_reserved_peak_mb,gpu_mem_reserved_peak_delta_mb,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,comfort,multiplicative_metrics_prod,weighted_metrics,weighted_metrics_array,pdm_score,score,nuscenes_l2_1s_m,nuscenes_collision_1s_pct,nuscenes_l2_2s_m,nuscenes_collision_2s_pct,nuscenes_l2_3s_m,nuscenes_collision_3s_pct
0000548db87959c2,True,0,0.7072001807391644,707.2001807391644,trajectory_only,1.0,21770.56982421875,25705.30224609375,26006.822265625,4236.25244140625,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.8225696317471829,1.0,,1.0,1.0,1.0,,,0.9260706798946595,0.9260706798946595,0.829822301864624,0.0,1.7044873237609863,0.0,3.7556910514831543,0.0
001b34b45b2f50e4,True,0,0.7003399766981602,700.3399766981602,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.08510896563529968,0.0,0.30690357089042664,0.0,0.07962876558303833,0.0
003a1fdca9505c09,True,0,0.6991170328110456,699.1170328110456,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9389739605562966,1.0,,1.0,1.0,1.0,,,0.9745724835651236,0.9745724835651236,0.48365548253059387,0.0,0.2863672375679016,0.0,0.6434462666511536,0.0
006d30e1af265b1e,True,0,0.6993303336203098,699.3303336203098,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.9295039987425895,1.0,,1.0,1.0,1.0,,,0.9706266661427456,0.9706266661427456,0.5323399305343628,0.0,1.1904658079147339,0.0,2.400968313217163,0.0
00a757f8d4e45f8c,True,0,0.7018566038459539,701.8566038459539,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,0.0,,,0.0,0.0,0.7757219672203064,0.0,0.9113895893096924,0.0,1.7359402179718018,0.0
00f49d71f0eb507b,True,0,0.7011642586439848,701.1642586439848,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.5769366075850356,1.0,,1.0,1.0,1.0,,,0.8237235864937649,0.8237235864937649,0.6206084489822388,0.0,0.08060235530138016,0.0,0.60270094871521,0.0
012ca60989175c54,True,0,0.7040710300207138,704.0710300207138,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.19424766302108765,0.0,0.36830762028694153,0.0,0.8681173920631409,0.0
013ec5b715635a66,True,0,0.7009848318994045,700.9848318994045,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.3660825490951538,0.0,0.4230630397796631,0.0,0.40819060802459717,0.0
01518f6335d75c16,True,0,0.7005763221532106,700.5763221532106,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,0.7154468002874468,1.0,,1.0,1.0,1.0,,,0.8814361667864361,0.8814361667864361,0.6405475735664368,0.0,0.939536988735199,0.0,1.0990417003631592,0.0
018690bcb255590d,True,0,0.704817995429039,704.817995429039,trajectory_only,1.0,25705.30224609375,25705.30322265625,26006.8232421875,301.52099609375,35168.0,35168.0,35168.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.9422423243522644,0.0,0.8680787682533264,0.0,1.8429336547851562,0.0
